Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for final GE branch panel,Final selected panel size,Direction in AD
NMI,11746028_x_at,LOC9111,0.13212104214061,7.37810264900662,2.74319607409791,0.0064504714502029,0.642264078709116,-2.40077847993703,496,True,1000,Higher in AD
NABP1,11726725_a_at,LOC64859,0.185151757013969,8.16321523178808,2.74108377284431,0.0064910487731618,0.64400184793777,-2.40589340512075,497,True,1000,Higher in AD
GMPR,11720202_at,LOC2766,-0.321676719553454,8.77640728476821,-2.74093036104391,0.0064940047842102,0.64400184793777,-2.40626474566607,498,True,1000,Lower in AD
GCA,11736091_s_at,LOC25801,0.119649263292653,10.398678807947,2.73923707182589,0.0065267128196843,0.645948375376615,-2.41036212590881,499,True,1000,Higher in AD
ALDH5A1,11719359_a_at,LOC7915,-0.271310707210413,6.31587417218543,-2.73600049634877,0.006589646030219,0.648535847330337,-2.4181872446522,500,True,1000,Lower in AD
CHRNA3,11759134_a_at,,0.0718634721768432,2.45843046357616,2.73553278050685,0.0065987856881826,0.648535847330337,-2.41931732435876,501,True,1000,Higher in AD
MSL1,11728989_a_at,LOC339287,0.128239412772815,8.78743377483444,2.73540432535241,0.0066012978409928,0.648535847330337,-2.41962766148757,502,True,1000,Higher in AD
TMEM41A,11719341_s_at,LOC90407,-0.152961254702492,5.47745695364238,-2.73519544183221,0.0066053847488591,0.648535847330337,-2.42013227750438,503,True,1000,Lower in AD
GPR3,11728614_at,LOC2827,-0.0930413193789715,3.84796026490066,-2.73350366983012,0.006638569438438,0.649949676430124,-2.42421787737965,504,True,1000,Lower in AD
ZNF713,11738346_at,LOC349075,-0.0964009027027406,1.96352649006623,-2.73256866651545,0.0066569744170311,0.649949676430124,-2.42647486735027,505,True,1000,Lower in AD
SGCG,11731114_a_at,LOC6445,0.0538240757328782,2.31488741721854,2.73245238758911,0.0066592665183178,0.649949676430124,-2.42675550013863,506,True,1000,Higher in AD
MPZL3,11761779_a_at,LOC196264,0.158402462660783,3.97290066225166,2.73079427430943,0.006692029079407,0.651859069261527,-2.43075603520367,507,True,1000,Higher in AD
CKM,11742943_a_at,LOC1158,-0.0707609095455283,2.17530794701987,-2.72855116021425,0.0067365823852846,0.654907200156822,-2.43616434463722,508,True,1000,Lower in AD
MKRN1,11728691_a_at,LOC23608,-0.145653801747092,10.6287516556291,-2.72718641012059,0.006763820330779,0.656263321917203,-2.4394527963166,509,True,1000,Lower in AD
MAN2B2,11752109_a_at,LOC23324,0.0839942877017471,2.71914900662252,2.72568530217432,0.0067938945796387,0.656299030342692,-2.44306801176299,510,True,1000,Higher in AD
ASAP1,11717281_a_at,LOC50807,0.119451712173714,9.53052649006623,2.72560443878626,0.0067955180763341,0.656299030342692,-2.44326270679394,511,True,1000,Higher in AD
SELENBP1,11716401_a_at,LOC8991,-0.361454411367532,9.32878476821192,-2.72517947355382,0.0068040558768772,0.656299030342692,-2.44428580699979,512,True,1000,Lower in AD
STMN4,11744410_a_at,LOC81551,-0.0709489667564661,2.48660264900662,-2.72377958105482,0.0068322490990127,0.657145326935021,-2.44765496786566,513,True,1000,Lower in AD
,11764208_at,,0.0684492696459544,2.44040397350993,2.72342324810418,0.0068394423124893,0.657145326935021,-2.44851230269453,514,True,1000,Higher in AD
MAP3K6,11724099_at,LOC9064,-0.0475323476292358,1.97895364238411,-2.72200983335607,0.0068680420108292,0.657706355456629,-2.45191192330395,515,True,1000,Lower in AD
AK1,11716267_at,LOC203,-0.137789640478995,6.43499337748344,-2.72181875151025,0.006871916725704,0.657706355456629,-2.45237139530692,516,True,1000,Lower in AD
XRCC5,11720311_a_at,LOC7520,0.0578028919277473,9.54215562913907,2.71975502442768,0.0069138904721627,0.660443703787679,-2.45733184996074,517,True,1000,Higher in AD
MSRB1,11716738_at,LOC51734,0.127233204745526,10.7164701986755,2.71862170842317,0.0069370390946884,0.660638623860312,-2.46005441646605,518,True,1000,Higher in AD
C3ORF62,11755179_x_at,LOC375341,0.142103395131912,6.75369867549669,2.71834580840963,0.0069426850885575,0.660638623860312,-2.46071704874669,519,True,1000,Higher in AD
ARG1,11754669_a_at,LOC383,0.359150165450139,5.47259271523179,2.71667563525822,0.0069769520185132,0.662622600742877,-2.4647269630502,520,True,1000,Higher in AD
NCF1B,11746013_s_at,LOC654816,0.184213805941418,5.46647350993377,2.71561917480394,0.0069987061599439,0.663412864520134,-2.46726221075031,521,True,1000,Higher in AD
FRMD4A,11724286_at,LOC55691,-0.095140068620241,3.18787086092715,-2.71371846202726,0.0070379989617008,0.665147681568965,-2.47182110605896,522,True,1000,Lower in AD
IGF2 || INS-IGF2,11739787_a_at,,-0.433006437127336,4.62039735099338,-2.71343169828105,0.0070439443862748,0.665147681568965,-2.47250865175537,523,True,1000,Lower in AD
PCDHB6,11749488_a_at,LOC56130,0.0549593855687628,2.153,2.71251218577355,0.0070630390650992,0.665677952803422,-2.4747128137003,524,True,1000,Higher in AD
ADPRH,11751283_a_at,LOC141,-0.0770988630422959,2.03746357615894,-2.71077410258011,0.0070992598945701,0.666680406051772,-2.47887723665599,525,True,1000,Lower in AD
TRNP1,11728825_at,LOC388610,-0.128937275933542,2.58512913907285,-2.71064646206159,0.0071019264570345,0.666680406051772,-2.47918296186211,526,True,1000,Lower in AD
GLO1,11755293_a_at,LOC2739,-0.157345854320131,4.32762251655629,-2.70960053125321,0.0071238112645416,0.666680406051772,-2.48168766669722,527,True,1000,Lower in AD
KLF5,11744572_a_at,LOC688,0.233827957359812,4.62443377483444,2.70941627427591,0.0071276729112569,0.666680406051772,-2.48212881451262,528,True,1000,Higher in AD
RTN3,11744539_a_at,LOC10313,0.154624252955612,7.6162417218543,2.70791525124464,0.0071592016901942,0.668363581610458,-2.48572150284671,529,True,1000,Higher in AD
B4GALT5,11716879_at,LOC9334,0.194660724361514,6.56554635761589,2.70487960414837,0.0072233498439837,0.67006430178089,-2.49298153718045,530,True,1000,Higher in AD
SNCA,11754090_a_at,LOC6622,-0.318646617780223,9.07473841059603,-2.70481080776948,0.0072248096120243,0.67006430178089,-2.49314598073261,531,True,1000,Lower in AD
TNFRSF12A,11745020_a_at,LOC51330,0.103960476515521,4.55030794701987,2.70456365567454,0.0072300560473923,0.67006430178089,-2.49373671413206,532,True,1000,Higher in AD
C2CD2,11760786_at,,0.0569775886816817,2.23522516556291,2.70349471305544,0.0072527866805989,0.67006430178089,-2.49629107038479,533,True,1000,Higher in AD
LYPD2,11736917_at,LOC137797,-0.29473899448065,4.4107119205298,-2.70332877381228,0.0072563210850296,0.67006430178089,-2.49668751468745,534,True,1000,Lower in AD
TUBAL3,11740334_at,LOC79861,-0.0694416755969785,2.86787086092715,-2.70293110290283,0.0072647975550017,0.67006430178089,-2.49763749365156,535,True,1000,Lower in AD
RPAIN,11744832_x_at,LOC84268,-0.0865059070906096,8.25546688741722,-2.7024150936356,0.0072758097521894,0.67006430178089,-2.4988699685838,536,True,1000,Lower in AD
LRRK2,11735295_a_at,LOC120892,0.151139918967832,8.98598344370861,2.7013770233135,0.0072980089133693,0.67006430178089,-2.50134869732176,537,True,1000,Higher in AD
CBS,11744287_x_at,LOC875,0.245044798594557,2.6947417218543,2.70094837906738,0.0073071932855351,0.67006430178089,-2.50237196081252,538,True,1000,Higher in AD
ADAMTSL3,11728117_a_at,LOC57188,0.0532119121809147,2.06945364238411,2.70053246441825,0.0073161148677434,0.67006430178089,-2.50336468896276,539,True,1000,Higher in AD
MACROD2,11731892_a_at,LOC140733,-0.381523389877884,3.42747682119205,-2.69950697071832,0.0073381542118061,0.67006430178089,-2.50581177503928,540,True,1000,Lower in AD
DCBLD2,11736132_s_at,LOC131566,0.189622198796058,5.06683112582781,2.6983471947919,0.0073631515951572,0.67006430178089,-2.50857823065241,541,True,1000,Higher in AD
GCSH || LOC729080,11756405_s_at,,0.198846214217217,3.49417549668874,2.6975494813733,0.0073803897525137,0.67006430178089,-2.51048039127682,542,True,1000,Higher in AD
ZBTB26,11746167_a_at,LOC57684,-0.075143792973376,2.2385298013245,-2.69532519157929,0.007428647782827,0.67006430178089,-2.51578143035636,543,True,1000,Lower in AD
CD300A,11724683_a_at,LOC11314,0.0758464569840644,10.7383940397351,2.69412877143643,0.0074547227034468,0.67006430178089,-2.51863108414148,544,True,1000,Higher in AD
KIAA0040,11745809_s_at,LOC9674,0.0927066051135224,8.92182781456954,2.69328469698689,0.007473168160156,0.67006430178089,-2.52064079328434,545,True,1000,Higher in AD
KIF1B,11718635_at,LOC23095,0.176395706176029,6.77214238410596,2.69255925030948,0.0074890541170168,0.67006430178089,-2.52236757708945,546,True,1000,Higher in AD
TM6SF1,11728885_x_at,LOC53346,0.186862921156392,7.36787417218543,2.69234486746659,0.0074937545320284,0.67006430178089,-2.52287778904665,547,True,1000,Higher in AD
SNCA,11753730_a_at,LOC6622,-0.306471984909998,9.37806953642384,-2.69138973112824,0.0075147285402776,0.67006430178089,-2.52515045982239,548,True,1000,Lower in AD
PHTF1,11759931_x_at,,0.187232273764419,4.7361059602649,2.69116745578565,0.0075196171057226,0.67006430178089,-2.5256792366016,549,True,1000,Higher in AD
HRH2,11740950_at,LOC3274,0.187892279707867,4.05964900662252,2.69075934945942,0.0075286001673061,0.67006430178089,-2.5266499838775,550,True,1000,Higher in AD
GPC1,11717361_a_at,LOC2817,-0.0854881785711045,3.83463907284768,-2.68970401453099,0.0075518746012,0.67006430178089,-2.52915962236778,551,True,1000,Lower in AD
ST3GAL4,11717813_a_at,LOC6484,0.171531954309636,4.76383443708609,2.68950099604905,0.007556359414523,0.67006430178089,-2.52964230325298,552,True,1000,Higher in AD
C1ORF56,11725726_a_at,LOC54964,0.087147179080585,6.43588741721854,2.68945937891375,0.0075572790610764,0.67006430178089,-2.52974124463594,553,True,1000,Higher in AD
NABP1,11726728_a_at,LOC64859,0.188624036496517,5.19529470198675,2.68913764641148,0.0075643920413148,0.67006430178089,-2.53050608871572,554,True,1000,Higher in AD
RNF8,11720776_a_at,LOC9025,-0.0933756337430197,2.86616556291391,-2.68903869123224,0.0075665809914243,0.67006430178089,-2.53074131415494,555,True,1000,Lower in AD
NUDT4 || NUDT4P2 || NUDT4P1,11754453_s_at,,-0.321137223601231,5.87579801324503,-2.68897941954186,0.0075678923913777,0.67006430178089,-2.53088220440974,556,True,1000,Lower in AD
TMOD1,11732501_a_at,LOC7111,-0.352790428220015,6.25833774834437,-2.68874594891129,0.007573059975762,0.67006430178089,-2.53143714114955,557,True,1000,Lower in AD
PIP4K2A,11746493_a_at,LOC5305,-0.311079018332478,4.70168874172185,-2.68822685943462,0.0075845607753212,0.67006430178089,-2.53267080206817,558,True,1000,Lower in AD
HLA-F,11762112_a_at,LOC3134,0.165737150979656,4.46849337748344,2.68815249097008,0.0075862097501047,0.67006430178089,-2.53284752663953,559,True,1000,Higher in AD
DPYD,11725789_at,LOC1806,0.13408242180895,5.84633112582782,2.68610030647741,0.0076318405425247,0.67006430178089,-2.53772238023731,560,True,1000,Higher in AD
AKIRIN1,11730742_x_at,LOC79647,0.119061214068966,5.85227483443709,2.68549801512101,0.0076452794819358,0.67006430178089,-2.53915242065353,561,True,1000,Higher in AD
GLRX5,11721674_s_at,LOC51218,-0.20348654508504,9.87663245033113,-2.68474571730785,0.0076620954599587,0.67006430178089,-2.54093819916529,562,True,1000,Lower in AD
GH1,11715987_a_at,LOC2688,-0.0841871869187084,2.48745364238411,-2.68420302507603,0.0076742468406137,0.67006430178089,-2.54222612855786,563,True,1000,Lower in AD
EDEM3,11743698_at,LOC80267,0.215323596838985,6.38745033112583,2.6839231691113,0.007680519855658,0.67006430178089,-2.54289019250507,564,True,1000,Higher in AD
NFE4,11738921_at,LOC58160,0.2491081714858,5.05524503311258,2.68364121018707,0.0076868446793538,0.67006430178089,-2.54355918010053,565,True,1000,Higher in AD
CYP4F3,11750945_x_at,LOC4051,0.169123991903557,6.06827814569536,2.68271182155913,0.0077077256957672,0.67006430178089,-2.54576381458362,566,True,1000,Higher in AD
TNFRSF10B,11753075_a_at,LOC8795,0.109983328489179,3.89088079470199,2.68219275545213,0.0077194100223062,0.67006430178089,-2.54699479376016,567,True,1000,Higher in AD
LMNB1,11744888_a_at,LOC4001,0.17789245668565,8.51275827814569,2.68195668965597,0.0077247292062818,0.67006430178089,-2.54755455537115,568,True,1000,Higher in AD
ZNF396,11737112_at,LOC252884,-0.0501820484324033,1.89115562913907,-2.68163221294923,0.0077320459078472,0.67006430178089,-2.54832388156199,569,True,1000,Lower in AD
GLRX5,11721673_at,LOC51218,-0.261240868172341,9.20421523178808,-2.68109204425773,0.0077442401433718,0.67006430178089,-2.54960441222461,570,True,1000,Lower in AD
RDM1,11742640_x_at,LOC201299,-0.0915248731364259,2.4465761589404,-2.68095791342464,0.007747270811908,0.67006430178089,-2.54992234652952,571,True,1000,Lower in AD
PADI4,11729853_at,LOC23569,0.205960410917638,9.30922185430464,2.67951694984628,0.0077798966315855,0.671709746586509,-2.55333695357257,572,True,1000,Higher in AD
CKAP2L,11726724_a_at,LOC150468,-0.0856734308029413,2.85195033112583,-2.67730337340135,0.0078302567484396,0.674877940276514,-2.55857900483131,573,True,1000,Lower in AD
RASSF2,11746639_a_at,LOC9770,0.0580954600090495,11.3899337748344,2.67577405597105,0.0078652208204625,0.676710445016315,-2.56219823644221,574,True,1000,Higher in AD
RTTN,11756882_a_at,LOC25914,-0.14698460495326,4.9274701986755,-2.67470472582864,0.0078897518480142,0.677640495245273,-2.5647277118439,575,True,1000,Lower in AD
CLCN2,11748679_a_at,LOC1181,-0.0616492684499947,2.84452649006623,-2.67312015200526,0.0079262295107727,0.679591615658023,-2.56847421994199,576,True,1000,Lower in AD
NBPF1,11760964_x_at,LOC55672,-0.187730571162157,6.88446688741722,-2.67206034917393,0.007950711334612,0.680509237385009,-2.57097880303291,577,True,1000,Lower in AD
CELF2,11753315_a_at,LOC10659,0.117707701287882,4.3156059602649,2.66983656582417,0.0080023028796419,0.68276212420132,-2.57623110377666,578,True,1000,Higher in AD
SPOCK3,11751621_a_at,LOC50859,0.0592402520099701,2.23387086092715,2.66867769706858,0.0080293077481928,0.68276212420132,-2.57896656328185,579,True,1000,Higher in AD
BCL11A,11723853_a_at,LOC53335,-0.150463198704448,7.39132781456954,-2.66856985721941,0.008031824882749,0.68276212420132,-2.57922105725114,580,True,1000,Lower in AD
ST3GAL3,11753789_a_at,LOC6487,-0.0859033886568784,2.94722185430464,-2.66833104737149,0.008037401569691,0.68276212420132,-2.57978459587026,581,True,1000,Lower in AD
ARHGAP9,11749329_a_at,LOC64333,0.164779708399884,4.84645695364238,2.66701552718733,0.0080681840994494,0.68276212420132,-2.58288807550933,582,True,1000,Higher in AD
CEP63,11724856_a_at,LOC80254,0.129982173354905,7.24727152317881,2.666435365314,0.0080817932777164,0.68276212420132,-2.58425628967667,583,True,1000,Higher in AD
IRAK3,11726895_a_at,LOC11213,0.173059695677144,6.75869205298013,2.6662706385464,0.0080856611274589,0.68276212420132,-2.58464471854427,584,True,1000,Higher in AD
BOD1L2,11763338_a_at,LOC284257,-0.0489661092455546,1.94375165562914,-2.66547551665467,0.0081043543353214,0.68276212420132,-2.58651931084184,585,True,1000,Lower in AD
USP12,11759092_at,LOC219333,-0.229839525729736,7.84508609271523,-2.66519772055301,0.0081108944430448,0.68276212420132,-2.58717412234659,586,True,1000,Lower in AD
RFESD,11735412_a_at,LOC317671,-0.215077386569865,4.03331456953642,-2.66416969355016,0.0081351384302144,0.68276212420132,-2.58959678909475,587,True,1000,Lower in AD
TCL1A,11754073_x_at,LOC8115,-0.289807839471443,5.86912582781457,-2.66373879301669,0.0081453197425944,0.68276212420132,-2.59061199308631,588,True,1000,Lower in AD
ARID3B,11722475_a_at,LOC10620,0.0986693868406943,6.54076490066225,2.66357351544413,0.0081492279593885,0.68276212420132,-2.59100134658075,589,True,1000,Higher in AD
PAGE2 || PAGE2B,11729979_s_at,,-0.387822210938752,4.98400662251656,-2.65985866363886,0.0082375169720402,0.68276212420132,-2.59974657676391,590,True,1000,Lower in AD
LGALS2,11731798_a_at,LOC3957,-0.317830810883239,8.98664900662252,-2.65964921271255,0.0082425204092353,0.68276212420132,-2.6002393056032,591,True,1000,Lower in AD
,11762900_at,,0.0591436822350894,2.20733443708609,2.65896333656331,0.0082589239932654,0.68276212420132,-2.60185255678396,592,True,1000,Higher in AD
H1FX,11715564_s_at,LOC8971,-0.0817304847354466,9.84663907284768,-2.65879776207494,0.0082628883099694,0.68276212420132,-2.60224194579952,593,True,1000,Lower in AD
FGFR1OP2,11744748_x_at,LOC26127,-0.253399301945877,7.53075165562914,-2.65875844286639,0.0082638299732679,0.68276212420132,-2.60233441117846,594,True,1000,Lower in AD
ZNF326,11746311_a_at,LOC284695,-0.196927932090944,5.83782119205298,-2.65751809478048,0.0082935848905016,0.68276212420132,-2.60525062069298,595,True,1000,Lower in AD
GID8,11717043_at,LOC54994,-0.125511091820114,6.72163907284768,-2.65745181920542,0.0082951774941875,0.68276212420132,-2.60540640628362,596,True,1000,Lower in AD
CDKN2AIPNL,11762335_a_at,,-0.131259719269456,3.07306953642384,-2.6570561129434,0.0083046920489644,0.68276212420132,-2.60633646605181,597,True,1000,Lower in AD
DOCK4,11726190_a_at,LOC9732,0.239149931206508,4.76070198675497,2.6567330962953,0.0083124660921837,0.68276212420132,-2.60709558017122,598,True,1000,Higher in AD
SIPA1L2,11744185_a_at,LOC57568,0.213481359903971,6.51830132450331,2.65602033968895,0.0083296431615315,0.68276212420132,-2.60877030332432,599,True,1000,Higher in AD
DDB1,11715416_s_at,LOC1642,-0.0904543513964327,7.83790397350993,-2.65595376997465,0.0083312490859258,0.68276212420132,-2.60892669656138,600,True,1000,Lower in AD
KIAA1644,11724369_at,LOC85352,-0.0700575545733675,2.60745033112583,-2.65555837323548,0.0083407933549473,0.68276212420132,-2.60985553139248,601,True,1000,Lower in AD
NAA50,11751697_a_at,LOC80218,0.14976628090156,6.14155298013245,2.65403119586658,0.0083777494422226,0.68276212420132,-2.61344182289078,602,True,1000,Higher in AD
SLC38A2,11747515_a_at,LOC54407,0.164211329314281,3.81794370860927,2.65320079291554,0.0083979060416067,0.68276212420132,-2.6153910472356,603,True,1000,Higher in AD
DYRK4,11731512_a_at,LOC8798,-0.120668925171753,6.83170860927152,-2.65236286849728,0.008418289388889,0.68276212420132,-2.61735733972294,604,True,1000,Lower in AD
CKLF-CMTM1 || CKLF,11720679_a_at,,0.0987331708976019,9.80942052980132,2.65183495221036,0.0084311543030679,0.68276212420132,-2.61859585720662,605,True,1000,Higher in AD
TCAIM,11747648_a_at,LOC285343,0.175113642422975,3.6782880794702,2.65178802808271,0.0084322986627204,0.68276212420132,-2.61870593217927,606,True,1000,Higher in AD
MEGF9,11743338_at,LOC1955,0.0971433781776437,9.91830794701987,2.65118032394556,0.00844713163178,0.68276212420132,-2.62013132201741,607,True,1000,Higher in AD
CLK4,11726516_s_at,LOC57396,0.179471291779441,6.89890728476821,2.65074523091406,0.008457765874355,0.68276212420132,-2.62115165629239,608,True,1000,Higher in AD
SNCA,11753731_x_at,LOC6622,-0.307466727120071,9.19315894039735,-2.64889080311715,0.0085032255702987,0.68276212420132,-2.62549868107122,609,True,1000,Lower in AD
NCF4,11723106_a_at,LOC4689,0.104382553390136,10.8924933774834,2.64842533191145,0.0085146706151274,0.68276212420132,-2.62658935366097,610,True,1000,Higher in AD
PLXNC1,11759184_at,LOC10154,0.16257600359142,8.8368940397351,2.64655529096676,0.0085607909879772,0.68276212420132,-2.63096932006002,611,True,1000,Higher in AD
SESN3,11752913_a_at,LOC143686,-0.285515265401688,6.90162582781457,-2.64634613826813,0.0085659632022366,0.68276212420132,-2.63145900992262,612,True,1000,Lower in AD
TRNP1,11728826_s_at,LOC388610,-0.164366673078142,3.51226490066225,-2.64629026468626,0.0085673453957949,0.68276212420132,-2.63158982069107,613,True,1000,Lower in AD
NRBF2,11718371_s_at,LOC29982,0.180952544474271,7.78290066225166,2.64624894727184,0.0085683676296133,0.68276212420132,-2.63168655099311,614,True,1000,Higher in AD
GTSE1,11759176_at,LOC51512,-0.0894200003324402,2.44500662251656,-2.64585760679137,0.0085780552172864,0.68276212420132,-2.63260266696468,615,True,1000,Lower in AD
ASAP1,11717282_at,LOC50807,0.110055060589673,9.84299337748344,2.64570470129092,0.0085818430479319,0.68276212420132,-2.63296057904725,616,True,1000,Higher in AD
PALMD,11718869_x_at,LOC54873,-0.0581266481101192,2.46755629139073,-2.6455845724769,0.008584819976602,0.68276212420132,-2.63324175563298,617,True,1000,Lower in AD
FARP1,11719701_s_at,LOC10160,0.194288701855105,4.61965231788079,2.64502892424402,0.008598601646009,0.68276212420132,-2.63454216235985,618,True,1000,Higher in AD
PSMD6,11731415_a_at,LOC9861,0.0550208379336748,9.07194039735099,2.64494947162786,0.0086005739221842,0.68276212420132,-2.63472808742545,619,True,1000,Higher in AD
UCP2,11754461_s_at,LOC7351,-0.0631717846794423,11.3560529801324,-2.6444695149054,0.0086124966776281,0.68276212420132,-2.6358511092313,620,True,1000,Lower in AD
ODF3L2,11731952_s_at,LOC284451,0.0755002392242971,3.26284437086093,2.64392514435084,0.0086260375271695,0.68276212420132,-2.63712461474687,621,True,1000,Higher in AD
F5,11758395_s_at,LOC2153,0.210210079935541,6.00410927152318,2.64224821692588,0.0086678702467275,0.68276212420132,-2.64104606882084,622,True,1000,Higher in AD
MNDA,11729251_at,LOC4332,0.0553634258021909,11.5912417218543,2.64190994168155,0.008676330933385,0.68276212420132,-2.64183683076143,623,True,1000,Higher in AD
PICALM,11755507_x_at,LOC8301,0.121986544532958,7.27772185430464,2.640635499148,0.0087082729919274,0.68276212420132,-2.64481514040738,624,True,1000,Higher in AD
PDPR,11723504_x_at,LOC55066,-0.179257448548872,5.90915894039735,-2.63818604455947,0.0087699617505657,0.68276212420132,-2.6505355613601,625,True,1000,Lower in AD
MKNK1,11718812_a_at,LOC8569,0.128525753563643,7.45654635761589,2.63779647696334,0.0087798089782187,0.68276212420132,-2.65144488697541,626,True,1000,Higher in AD
PPP3CA,11722848_a_at,LOC5530,0.084312046859674,10.5929238410596,2.63717749111368,0.0087954757083735,0.68276212420132,-2.65288945641973,627,True,1000,Higher in AD
MT1X,11757581_x_at,LOC4501,-0.106240742581451,7.1344701986755,-2.63695835290926,0.0088010281802728,0.68276212420132,-2.65340079695984,628,True,1000,Lower in AD
PICALM,11755506_a_at,LOC8301,0.131800797770066,7.43956291390728,2.63678195971146,0.0088054998754886,0.68276212420132,-2.65381236629503,629,True,1000,Higher in AD
ABI1,11733048_a_at,LOC10006,0.186824106519466,6.0372582781457,2.63637823469855,0.0088157422757276,0.68276212420132,-2.65475425899874,630,True,1000,Higher in AD
MICAL3,11745597_a_at,LOC57553,-0.180296000221454,3.2467417218543,-2.63607909129205,0.0088233383656277,0.68276212420132,-2.65545207383141,631,True,1000,Lower in AD
MANSC1,11754973_x_at,LOC54682,0.147276038248118,9.51753973509934,2.63461572691052,0.0088605820457219,0.68276212420132,-2.65886459420331,632,True,1000,Higher in AD
FPR1,11762622_at,,0.210351799090542,6.72228476821192,2.63427066521241,0.0088693846530688,0.68276212420132,-2.65966900500282,633,True,1000,Higher in AD
DENND5A,11742766_a_at,LOC23258,0.0964098432126756,9.37632781456954,2.63366407293517,0.0088848780019633,0.68276212420132,-2.66108285540239,634,True,1000,Higher in AD
SOD2,11725024_a_at,LOC6648,0.100032045553683,11.3479701986755,2.63338947402611,0.0088918996881641,0.68276212420132,-2.66172279110645,635,True,1000,Higher in AD
DNTT,11733889_a_at,LOC1791,0.093570442490112,2.91568543046358,2.63285244292827,0.0089056463484145,0.68276212420132,-2.66297412543884,636,True,1000,Higher in AD
TMEM127,11724248_s_at,LOC55654,0.0575748140745802,10.9931854304636,2.63193775238236,0.0089291040748294,0.68276212420132,-2.66510488435591,637,True,1000,Higher in AD
SMCHD1,11720585_a_at,LOC23347,0.138239659007948,7.7412417218543,2.63192815946299,0.0089293503839651,0.68276212420132,-2.66512722719952,638,True,1000,Higher in AD
ZC3H12D,11750601_a_at,LOC340152,-0.08415816806428,2.72667880794702,-2.63104405227217,0.0089520770427386,0.68276212420132,-2.66718606667359,639,True,1000,Lower in AD
LYSMD1,11728631_a_at,LOC388695,0.094742144467299,7.87054635761589,2.63097607999138,0.0089538264701233,0.68276212420132,-2.66734432797246,640,True,1000,Higher in AD
F5,11751042_a_at,LOC2153,0.136445973866715,2.90975496688742,2.63093424821995,0.0089549032622092,0.68276212420132,-2.66744172383874,641,True,1000,Higher in AD
LOC100509445 || OVOS2* || LOC728715,11756504_s_at,,0.328282773564088,5.68530794701987,2.63030611979174,0.0089710859044501,0.68276212420132,-2.66890400254743,642,True,1000,Higher in AD
ITCH,11731494_a_at,LOC83737,0.111344236499104,6.50440397350993,2.63016776897347,0.0089746537992388,0.68276212420132,-2.66922603771144,643,True,1000,Higher in AD
ZNF214,11750670_a_at,LOC7761,-0.0457316137554196,1.92202317880795,-2.63007240921358,0.0089771137497035,0.68276212420132,-2.66944799446945,644,True,1000,Lower in AD
MAEA,11746328_a_at,LOC10296,0.120539111364001,4.04227483443709,2.63003828335735,0.0089779942252416,0.68276212420132,-2.6695274230166,645,True,1000,Higher in AD
,11764030_x_at,,0.144153715160864,9.10393377483444,2.62994927629328,0.0089802910464003,0.68276212420132,-2.66973458395734,646,True,1000,Higher in AD
TRAPPC4,11749400_a_at,LOC51399,-0.0653155073783769,9.17373178807947,-2.62939616402579,0.0089945758951839,0.68276212420132,-2.67102178472976,647,True,1000,Lower in AD
LACTB,11734305_a_at,LOC114294,0.146641895271848,6.02657947019868,2.62771453598728,0.0090381314755496,0.68276212420132,-2.67493368244401,648,True,1000,Higher in AD
,11763687_x_at,,0.079480129142117,2.62540066225166,2.62769047659601,0.009038756004958,0.68276212420132,-2.67498963349104,649,True,1000,Higher in AD
,11762411_at,,0.221785880983132,4.28982119205298,2.62763666140432,0.009040153070336,0.68276212420132,-2.67511478104249,650,True,1000,Higher in AD
FAM104B,11754221_s_at,LOC90736,-0.146487461960851,6.38574503311258,-2.62712826706057,0.0090533607698099,0.68276212420132,-2.6762969349089,651,True,1000,Lower in AD
SNCA,11739782_a_at,LOC6622,-0.278579587241702,10.0234039735099,-2.62690254059276,0.0090592305209196,0.68276212420132,-2.676821740074,652,True,1000,Lower in AD
FAM19A5,11758614_s_at,LOC25817,0.0510543156692414,1.95170529801324,2.62643923005119,0.0090712890650804,0.68276212420132,-2.67789878457765,653,True,1000,Higher in AD
MMP9,11719657_a_at,LOC4318,0.295414493738698,9.25516556291391,2.62609492649424,0.0090802595506249,0.68276212420132,-2.67869906003899,654,True,1000,Higher in AD
PPIH,11719382_a_at,LOC10465,-0.094148681682225,8.11827483443709,-2.62571929518147,0.0090900553275248,0.68276212420132,-2.67957203781017,655,True,1000,Lower in AD
CREBRF,11752557_a_at,LOC153222,0.142039644347228,5.43661258278146,2.62536141244117,0.0090993970733018,0.68276212420132,-2.68040365695988,656,True,1000,Higher in AD
SLC36A3,11738084_a_at,LOC285641,-0.0479460354764601,1.90983774834437,-2.62527108429733,0.0091017562527952,0.68276212420132,-2.68061353720841,657,True,1000,Lower in AD
NIT2,11721514_a_at,LOC56954,-0.0888746375163646,7.32934437086093,-2.62357647473216,0.0091461177000426,0.68276212420132,-2.68454974259413,658,True,1000,Lower in AD
IRS2,11718013_at,LOC8660,0.175412538389289,8.7459701986755,2.62260686871317,0.0091715871735955,0.68276212420132,-2.68680083728387,659,True,1000,Higher in AD
FOSL2,11763169_at,,0.17284434715617,6.89955298013245,2.62206665953802,0.0091858048932483,0.68276212420132,-2.68805467567403,660,True,1000,Higher in AD
